plan_longitude,plan_latitude
-87.6724000399,41.90390244
-87.6270229699,41.8705454199
-87.92464529,41.8437268899
-87.69290248,41.92877834
-87.63149291,41.9055538599
-87.90280821,41.79419251
-87.7077143399,41.7169195999
-87.63885752,41.8436068
-87.89172994,41.8169854499
-87.71952604,41.91091612
-87.7451676299,41.64953426
-87.8889732899,41.8090531799
-87.64761086,41.94448475
-87.61913262,41.85665696
-87.69446474,41.8168831099
-87.59208341,41.80942391
-87.65227704,41.9223243
-87.64374087,41.9491564
-87.70179185,41.92329333
-87.6157385199,41.88512335
-87.65044659,41.91265964
-87.59473379,41.7839262899
-87.79770981,41.66600863
-87.7059413599,41.95399977
-87.7359838,41.8077291999
-87.6335728168,41.9138546932
-87.5981113314,41.7949362573
-87.6298463499,41.88070467
-87.72926848,41.7938211299
-87.73833166,41.69826736
-87.7181085499,41.92225881
-87.7819362,41.8789006399
-87.67847725,41.72513578
-87.58391466,41.79491351
-87.69753188,41.90112645
-87.7875311199,41.78199472
-87.65580636,41.9319151199
-87.6634001399,41.95099308
-87.6426172256,41.8806851011
-87.6939280499,41.93306727
-87.72009654,41.95381941
-87.72242579,41.9374046499
-87.6241909999,41.8962353
-87.67167431,41.8868518199
-87.6810356099,41.95747239
-87.7760801099,41.8820940399
-87.63345528,41.8819411699
-87.8893167399,41.8170090899
-87.8101281099,41.89440049
-87.71086769,41.9288156699
-87.68869678,41.9216442399
-87.7039958499,41.9416595599
-87.64279661,41.9237107399
-87.6729753099,41.94246072
-87.8944431999,41.8098750999
-87.6479498399,41.9454459
-87.6422009399,41.9304288
-87.804046,41.88469654
-87.74981253,41.6991837599
-87.6328643199,41.8376056299
-87.7995352899,41.88149089
-87.8576469799,41.83013676
-87.6918292499,41.80995681
-87.62609261,41.87906907
-87.69692145,41.72169875
-87.5932862199,41.7941559799
-87.64200597,41.93048644
-87.76252474,41.71310003
-87.6510200599,41.95009967
-87.7984360699,41.7683563699
-87.84418247,41.8279705699
-87.7089337799,41.6823115899
-87.7364263999,41.92013167
-87.71045607,41.79615261
-87.63856871,41.91063564
-87.9532887099,41.88510093
-87.63651092,41.88061504
-87.78139672,41.8615137
-87.63232428,41.8797183499
-87.59518359,41.7670619399
-87.63103117,41.8882352299
-87.6424102799,41.91753509
-87.6662206649,41.9024375455
-87.66986991,41.9003560199
-87.68023053,41.91770857
-87.62371158,41.8881581099
-87.6362523436,41.9332641065
-87.81735903,41.7030819399
-87.7347555399,41.709969
-87.75843023,41.8305093299
-87.6247543799,41.8941402
-87.6323519999,41.8840980299
-87.63942185,41.93599015
-87.62479036,41.8992149099
-87.58540996,41.79610967
-87.89752201,41.81108872
-87.61801739,41.88653884
-87.7549992299,41.69675867
-87.6589469999,41.93936269
-87.6886908599,41.90121843
-87.7524839,41.75598576
-87.7260560099,41.94267372
-87.65530479,41.8701602599
-87.6637783099,41.9384967499
-87.6419516499,41.94338183
-87.6246786117,41.8855113419
-87.75167278,41.7235277999
-87.64714057,41.87255622
-87.6571299999,41.92223391
-87.71731719,41.93730069
-87.6691010299,41.8067595899
-87.6327919999,41.86803143
-87.5904113699,41.8076822399
-87.6427942514,41.88459711
-87.66189608,41.9452863599
-87.79891722,41.79086059
-87.6969523,41.7749164
-87.7500266699,41.9169001699
-87.76971131,41.70228798
-87.66237811,41.9252428699
-87.6252057399,41.898381
-87.67845758,41.94388998
-87.6454570399,41.8868252099
-87.63908976,41.9259787
-87.6861465,41.7811322
-87.6509740999,41.8301681299
-87.59976136,41.8003794999
-87.6614028599,41.94014802
-87.9508861999,41.8637888299
-87.66579466,41.9529990799
-87.6645134399,41.9425173799
-87.73546914,41.7147419599
-87.67664419,41.90986084
-87.6230210065,41.8552502066
-87.6292876699,41.87707675
-87.6399607099,41.88188349
-87.6652365799,41.90339798
-87.70566046,41.92470963
-87.8813390699,41.8242658699
-87.66859535,41.9399715599
-87.8695483399,41.8128357399
-87.6268821999,41.8820855199
-87.7794798399,41.87866314
-87.6233145599,41.8335515799
-87.7277919,41.7314654999
-87.7163254599,41.7669174899
-87.6703114599,41.9068256899
-87.72592321,41.95374289
-87.6395380496,41.9402817966
-87.5895765799,41.7955465
-87.69718202,41.9178548
-87.7409692399,41.72457043
-87.69038048,41.8027678799
-87.64230732,41.8818570199
-87.62553588,41.8769849999
-87.6224545099,41.8909283899
-87.6338036399,41.8425850699
-87.67959915,41.89893339
-87.67937849,41.9468665599
-87.79784453,41.87137199
-87.9437622427,41.8802617351
-87.64170446,41.94010096
-87.7828815799,41.9190190599
-87.6361343264,41.9020754115
-87.5340882999,41.69334064
-87.7888736599,41.70547088
-87.8614558999,41.7938244899
-87.6744729699,41.90961467
-87.6226469,41.8968114899
-87.8591634499,41.83537778
-87.80681688,41.87126414
-87.65770571,41.9395702699
-87.59759033,41.6128095199
-87.88328995,41.8168391
-87.6559066699,41.89564759
-87.9413947799,41.8895704099
-87.72807439,41.74328783
-87.8047316199,41.87906299
-87.56487758,41.74149907
-87.53165289,41.6905003999
-87.64381613,41.9365218
-87.66207248,41.94436109
-87.6972509099,41.7868856699
-87.6275661399,41.8700370199
-87.63039458,41.88921483
-87.6426300699,41.88139142
-87.75768397,41.69233666
-87.8068584199,41.8376127399
-87.6754981699,41.9569431999
-87.7868827799,41.82923941
-87.6680107199,41.9470203799
-87.8687374499,41.8593979999
-87.74166338,41.6342948799
-87.625721991,41.8670912551
-87.62268901,41.89226621
-87.7253762999,41.78484429
-87.5981113314,41.7949362573
-87.6429291,41.8948879399
-87.62544542,41.90160927
-87.6290050799,41.89567213
-87.6619957,41.9140302799
-87.7267175,41.69947718
-87.6395370399,41.9397971
-87.8830095999,41.8756448999
-87.66583943,41.9406638399
-87.6275661399,41.8700370199
-87.6387923955,41.8856454637
-87.6748931,41.9578717899
-87.6964414299,41.8004348899
-87.63994313,41.8939215199
-87.6505160499,41.9327075799
-87.62752715,41.8750634499
-87.6388567686,41.9343890799
-87.70528056,41.9256397999
-87.6273967399,41.8991479199
-87.5792242899,41.74246963
-87.80238146,41.89850818
-87.6861154599,41.69756643
-87.62702129,41.8640547299
-87.69069052,41.92244806
-87.74609318,41.6484062999
-87.72117348,41.94265619
-87.95535275,41.8644037299
-87.67523253,41.8959587
-87.7051783699,41.91500494
-87.8838586899,41.8122641699
-87.65136296,41.93108499
-87.66495347,41.88021423
-87.62440393,41.90203186
-87.79698946,41.8377344499
-87.67799797,41.89681418
-87.6664465599,41.91006784
-87.92911216,41.87190566
-87.6551831999,41.9435677
-87.79566135,41.8830069899
-87.73411402,41.7904973699
-87.87772069,41.82641351
-87.7163926199,41.9345490199
-87.66096908,41.951042
-87.6331758499,41.9104534766
-87.6674136299,41.8976718999
-87.69307464,41.7417847899
-87.6255859999,41.90243369
-87.6323470473,41.8785063338
-87.62425464,41.89196578
-87.5975870599,41.81517446
-87.68039038,41.9596292199
-87.6553913399,41.9271567999
-87.66556316,41.9247528499
-87.65541545,41.94324993
-87.6928747099,41.9384858499
-87.7537573999,41.6941238
-87.66880673,41.9482527899
-87.6748547499,41.94055704
-87.6005869499,41.81441856
-87.6520790099,41.9436121299
-87.6824838,41.91739632
-87.79889651,41.88149947
-87.69028701,41.70716094
-87.88832395,41.87752684
-87.6771698,41.94052391
-87.6410743299,41.89550388
-87.6305955648,41.8703597621
-87.61073419,41.77764177
-87.75405625,41.712873
-87.6548057899,41.9353395999
-87.7017593399,41.9014878699
-87.6834927599,41.91992127
-87.61870713,41.8926432
-87.6261189579,41.8896406985
-87.68786423,41.93432441
-87.6553255319,41.7007341828
-87.6739428799,41.91677249
-87.68262991,41.83187126
-87.7187508699,41.9172752699
-87.69708998,41.91461075
-87.63115028,41.9094591799
-87.6841969,41.754398
-87.6165783405,41.8925382106
-87.63986194,41.8863264
-87.80669532,41.8796127199
-87.6127722859,41.891499554
-87.6425360199,41.8857113199
-87.6418386999,41.9376994799
-87.68052973,41.8867143499
-87.81232425,41.8296556399
-87.65660459,41.94287886
-87.6496657999,41.91665866
-87.7066422399,41.9206713
-87.7092473999,41.9459911
-87.63258534,41.8881913199
-87.6266017556,41.897397829
-87.5764264799,41.7370438399
-87.59489636,41.79426346
-87.6668141199,41.9260758599
-87.70235821,41.9268738
-87.6570114499,41.8773389099
-87.6885370499,41.9552485299
-87.90101282,41.86274059
-87.67773305,41.9211034799
-87.6373981699,41.9140402299
-87.6354941099,41.8449999999
-87.67734522,41.9061989499
-87.7142831,41.9587844599
-87.59315551,41.78980305
-87.6710884999,41.95422656
-87.89082514,41.76857488
-87.9308469599,41.89835592
-87.67003155,41.90717128
-87.6039054,41.80979296
-87.7855641299,41.7757878999
-87.69975743,41.92476502
-87.6676798299,41.91326617
-87.6157385199,41.88512335
-87.7051707899,41.92479145
-87.6357137199,41.8977791399
-87.6399607099,41.88188349
-87.8171932,41.87757186
-87.64574437,41.81745174
-87.7475226499,41.91237644
-87.8455721299,41.8317415499
-87.74038487,41.64398525
-87.6362523436,41.9332641065
-87.62445605,41.88177992
-87.66572463,41.83465746
-87.8727116499,41.86518611
-87.6165783405,41.8925382106
-87.6760582299,41.6940734
-87.7650606499,41.79268778
-87.6230301599,41.8917457599
-87.7010390399,41.9540304
-87.67291328,41.8978048399
-87.582542,41.79433135
-87.6180562376,41.8246346263
-87.6811949399,41.9184484199
-87.7832739299,41.66249244
-87.6510056399,41.9403837899
-87.68633441,41.91714626
-87.5818765899,41.73696408
-87.6395101699,41.9386685899
-87.6177165299,41.89328106
-87.6466131499,41.95412119
-87.6247543799,41.8941402
-87.68156994,41.9550686099
-87.6269042699,41.9042464999
-87.76151287,41.71866722
-87.5269695599,41.70015012
-87.6476275299,41.94111462
-87.5933993799,41.7957831499
-87.68942391,41.9000631299
-87.6164978742,41.8845924506
-87.6719199799,41.9332812099
-87.78645641,41.8934381799
-87.8072858,41.7844701
-87.62738772,41.8689238899
-87.87332055,41.8417802299
-87.6481613516,41.9078944606
-87.7372520299,41.67437558
-87.6284712553,41.8367998835
-87.78420013,41.8734650099
-87.58572734,41.6328184699
-87.6012180599,41.79579034
-87.67753433,41.91350433
-87.6760262199,41.9523765
-87.6132590699,41.8226991
-87.8250090599,41.8347691
-87.6375927999,41.9101931699
-87.7341239299,41.790927
-87.6561371399,41.9555932399
-87.64126591,41.88487679
-87.64098445,41.8762123699
-87.6572379299,41.8678531699
-87.6652365799,41.90339798
-87.6654268199,41.93886512
-87.6035696268,41.7977313497
-87.58484267,41.8017029
-87.63303643,41.9052222899
-87.62424821,41.89043584
-87.92808032,41.90406972
-87.6371267437,41.9364762873
-87.72634385,41.7485296199
-87.8428742499,41.8257526299
-87.8012617499,41.73893179
-87.8041804,41.77816322
-87.7501814599,41.6510168399
-87.6858339599,41.8128866699
-87.6463588299,41.9520355599
-87.67540262,41.9432536899
-87.68082126,41.94191528
-87.7888848399,41.8669987199
-87.9489449699,41.9016441899
-87.621615529,41.8985433992
-87.6299241899,41.9024618099
-87.65225768,41.8078824099
-87.7235820399,41.94553985
-87.76542482,41.7792075899
-87.79270262,41.88669609
-87.6786663999,41.6908465599
-87.9056644599,41.8905830499
-87.59713333,41.802393
-87.63809648,41.8931386599
-87.75056503,41.7200789999
-87.7259908599,41.80710871
-87.62055874,41.8869062699
-87.6420832799,41.9316939799
-87.64188253,41.9279609399
-87.71175094,41.92101969
-87.6496784299,41.90858146
-87.6421908599,41.89388486
-87.6521717499,41.88745661
-87.9411833399,41.8788643899
-87.72021272,41.69484629
-87.9477841399,41.8683978899
-87.69400817,41.92088906
-87.8224166499,41.8273166
-87.65513099,41.9584411399
-87.8685055499,41.8537288599
-87.7728089299,41.91255589
-87.6511366999,41.9572455799
-87.6284471599,41.8648214099
-87.6275277299,41.8689608199
-87.6674108699,41.95168049
-87.6367644099,41.8814773
-87.7875311199,41.78199472
-87.6690631099,41.89970298
-87.6540579299,41.9391297299
-87.70846303,41.69986026
-87.75546258,41.9131768499
-87.61870713,41.8926432
-87.7388583099,41.91947744
-87.6384470999,41.9329505299
-87.64348218,41.91304584
-87.9071667999,41.8098792199
-87.8127468499,41.73077
-87.6476412899,41.85897112
-87.6788372299,41.82687679
-87.6268266299,41.8963274799
-87.9424278,41.8601061999
-87.7046588999,41.7436487
-87.62858946,41.88320359
-87.78221494,41.8817551599
-87.81248949,41.81222976
-87.6186302304,41.8876662418
-87.7751719951,41.8811000769
-87.6045653999,41.81729584
-87.62163658,41.89259261
-87.6359831999,41.87932029
-87.68593137,41.92568644
-87.6296872199,41.8781690499
-87.63005565,41.90686414
-87.6829791069,41.8182722775
-87.64345425,41.9387121199
-87.7846932,41.7058125
-87.63115028,41.9094591799
-87.65841064,41.83676612
-87.65743294,41.7096429099
-87.64437159,41.9280156199
-87.8632949999,41.8207167699
-87.7156185,41.61729804
-87.77941518,41.90652775
-87.8167484899,41.8974710999
-87.78457299,41.8507548099
-87.68474376,41.77441348
-87.6614225099,41.94138653
-87.64397024,41.87679636
-87.7747289999,41.70080207
-87.6545804,41.9567428
-87.7950950099,41.82968262
-87.6169321699,41.81226816
-87.64130203,41.88642293
-87.6419466733,41.8818173917
-87.68524567,41.9135256699
-87.6562428474,41.9261765972
-87.79365939,41.8997560999
-87.6341269699,41.8832112799
-87.6439796699,41.84387652
-87.62776272,41.88286379
-87.76545987,41.77997931
-87.9440993,41.91348321
-87.64230732,41.8818570199
-87.66211305,41.9389117899
-87.6410802999,41.91401668
-87.6346003099,41.9075762499
-87.6576158099,41.6737914599
-87.74561448,41.8547720099
-87.79034961,41.87456954
-87.65453318,41.89502761
-87.67130831,41.9478519899
-87.8638298399,41.7922457299
-87.9217769699,41.8961480999
-87.6614325099,41.9418147399
-87.6338059299,41.8809224399
-87.6845573199,41.7672699299
-87.79146095,41.8697354199
-87.6290050799,41.89567213
-87.6325562596,41.867533484
-87.5874200899,41.77605888
-87.63250646,41.8884750499
-87.81330816,41.7441602999
-87.8197786,41.8928869
-87.58669874,41.7912259499
-87.80141113,41.82727778
-87.70154216,41.71176861
-87.7943896799,41.8854826099
-87.7171069799,41.79058348
-87.77869151,41.6840059
-87.66912716,41.9551373199
-87.65251868,41.94360751
-87.6291962899,41.89486294
-87.64103941,41.8929744499
-87.69437277,41.9211110899
-87.93508443,41.86952317
-87.6642223799,41.9365028499
-87.84529311,41.8190554
-87.71449672,41.7924387999
-87.64482184,41.94514721
-87.70526116,41.91960778
-87.7027938199,41.8094060999
-87.6407775299,41.9294389399
-87.6335950699,41.87300407
-87.9593890799,41.8891237699
-87.58308977,41.7996576899
-87.69841286,41.88652016
-87.7154366999,41.95632234
-87.5847728699,41.8015426199
-87.70052246,41.9488328899
-87.6369469299,41.8785949999
-87.62788553,41.8826118799
-87.5916474699,41.79341266
-87.70642327,41.94044644
-87.64131106,41.9207290599
-87.7030403299,41.7425034999
-87.8263968199,41.7469432899
-87.6619205199,41.94893091
-87.71776844,41.6289179099
-87.93698037,41.88979726
-87.86655,41.82448981
-87.77506585,41.74761921
-87.6923111899,41.8279422399
-87.7877300199,41.7876593
-87.6825881999,41.92045496
-87.6235815882,41.8659990523
-87.6563184299,41.96122596
-87.65405287,41.88172817
-87.61915655,41.79244166
-87.6745516061,41.8890160539
-87.80697879,41.87451209
-87.64230732,41.8818570199
-87.75064743,41.63873524
-87.6914801599,41.6634332699
-87.6199077699,41.8984585199
-87.68064784,41.7138678299
-87.66132079,41.88995735
-87.8891202807,41.8092715627
-87.7179018,41.95695691
-87.64560409,41.94277272
-87.7177458999,41.95163394
-87.66521455,41.94647125
-87.58669874,41.7912259499
-87.7036802199,41.93038391
-87.64139964,41.9241174699
-87.6325371599,41.88595664
-87.8906607699,41.8856738699
-87.79160075,41.7260414799
-87.67943191,41.7134507
-87.7608343299,41.7001589699
-87.63472147,41.88063455
-87.6157385199,41.88512335
-87.6678598299,41.89097687
-87.61861041,41.8991292999
-87.6411288399,41.94455036
-87.6999918399,41.70089755
-87.69498674,41.92148297
-87.7217429399,41.9200207399
-87.70286163,41.94525205
-87.6761046051,41.8310483053
-87.7773093699,41.87062215
-87.7096239199,41.6982823999
-87.67492099,41.9049016399
-87.67242548,41.90218723
-87.5840184599,41.7987583299
-87.6488987599,41.89600291
-87.7581102599,41.69233091
-87.5854003429,41.7908799772
-87.62617457,41.88104263
-87.77576129,41.88707371
-87.63077599,41.8826055199
-87.6258998899,41.90835166
-87.62757195,41.8932992
-87.9293158899,41.9033265599
-87.63943118,41.9362706
-87.66703823,41.95704776
-87.67650779,41.94871914
-87.6653339899,41.95254374
-87.6555854,41.6976567999
-87.6362523436,41.9332641065
-87.6995467499,41.7811777499
-87.6734095799,41.91783489
-87.66248591,41.8693245799
-87.94293659,41.90786982
-87.6386887,41.8888370399
-87.68973413,41.69101348
-87.7960958799,41.89223612
-87.64074988,41.9317327799
-87.59607658,41.7742318
-87.5967715799,41.7781152499
-87.6511929899,41.8552785999
-87.62792591,41.8881712299
-87.67727358,41.8922746499
-87.8215735,41.8405756
-87.6809368899,41.90314963
-87.6788293799,41.9575036299
-87.67771007,41.92033833
-87.6356541199,41.89614503
-87.7946226499,41.88864916
-87.62871103,41.8979947899
-87.6705069399,41.7123627599
-87.6509091,41.828195
-87.65189556,41.84383203
-87.6230210065,41.8552502066
-87.65686345,41.8872309799
-87.67076934,41.9599267199
-87.66941733,41.92678619
-87.5944341799,41.8009209
-87.6680702799,41.8808573399
-87.62055874,41.8869062699
-87.64599667,41.6912551699
-87.6852899,41.7049544699
-87.68500788,41.96099224
-87.87602085,41.85746436
-87.6616042999,41.94783615
-87.6273044943,41.8749770125
-87.65839042,41.92981615
-87.6181098899,41.8845504399
-87.6795888099,41.9117624599
-87.6831219299,41.95774663
-87.6485046744,41.8815418096
-87.6936761399,41.92232948
-87.69270645,41.79887776
-87.5981113314,41.7949362573
-87.6532224,41.95451679
-87.6695204899,41.9597772099
-87.6412251299,41.83029065
-87.64921841,41.93887893
-87.5854428699,41.8045617399
-87.6066021799,41.81113716
-87.6352031899,41.89397866
-87.59287492,41.79953046
-87.64712627,41.94648652
-87.9638254099,41.90590213
-87.6190164685,41.8472764995
-87.69554816,41.8546272399
-87.77771563,41.89983698
-87.61266661,41.80779203
-87.6468631099,41.9316162399
-87.6449312999,41.9267230199
-87.63677517,41.8822633099
-87.67594422,41.89992377
-87.6222780599,41.858344
-87.63300827,41.9042240699
-87.72305681,41.92302447
-87.6962089999,41.9258173099
-87.85897199,41.7930547899
-87.68773727,41.91705341
-87.6511916099,41.90074194
-87.6042693299,41.8050449099
-87.78444704,41.88075879
-87.6261618733,41.8809736008
-87.6305554,41.8695025199
-87.6294931769,41.8832631798
-87.6859843499,41.81908398
-87.6354366199,41.8780878199
-87.80281089,41.86389038
-87.62757195,41.8932992
-87.8695483399,41.8128357399
-87.64714057,41.87255622
-87.6231436399,41.8270152899
-87.64147739,41.93068326
-87.9457656999,41.8936544
-87.82250591,41.8229532599
-87.7631321,41.6646684099
-87.6750844099,41.9134789499
-87.7105848399,41.7788549899
-87.65628811,41.86251835
-87.7052298499,41.9184843299
-87.67779233,41.94141401
-87.78072378,41.9290730399
-87.69928554,41.9216731
-87.87087237,41.86263033
-87.64974813,41.9504688999
-87.621615529,41.8985433992
-87.63232428,41.8797183499
-87.6830003299,41.7096026999
-87.76894248,41.82171533
-87.6824637099,41.87033748
-87.7138258899,41.77059123
-87.65371557,41.85523114
-87.70904627,41.93005763
-87.64701261,41.9546324299
-87.6476710999,41.9298957
-87.6480352878,41.9361457387
-87.66551581,41.9470721699
-87.72572787,41.70536097
-87.63576213,41.8991912799
-87.67490775,41.94142825
-87.6920790199,41.9095560399
-87.7070669499,41.78875759
-87.7977976899,41.89890926
-87.68381119,41.9134955899
-87.65197093,41.8795090799
-87.6323604583,41.8785143221
-87.6570863299,41.8796135699
-87.6306438446,41.872452925
-87.75589888,41.8310105899
-87.6485823999,41.92039797
-87.6484379,41.95788953
-87.67418542,41.95393569
-87.63012535,41.90852006
-87.7112366,41.84851811
-87.62604113,41.8858135199
-87.6268266299,41.8963274799
-87.68995931,41.89572898
-87.6510774199,41.84149575
-87.6563537499,41.9347417999
-87.6635277271,41.8679209812
-87.71420822,41.95650812
-87.8555290999,41.8658873999
-87.6989288,41.8373364099
-87.6759059799,41.9041693499
-87.70867803,41.7396594499
-87.67212111,41.9083047499
-87.6619957,41.9140302799
-87.66973591,41.8052168099
-87.67643107,41.9189365399
-87.78161135,41.86885171
-87.67182791,41.93875733
-87.68957195,41.81774654
-87.65315959,41.95869247
-87.5503632,41.7457275
-87.64232694,41.89062657
-87.65445085,41.90236738
-87.86676622,41.81116602
-87.6273983716,41.8684942329
-87.6772688599,41.84986828
-87.6622951599,41.8917118099
-87.63705169,41.88505132
-87.6127722859,41.891499554
-87.68745262,41.70997255
-87.830977,41.7947089999
-87.63956303,41.8947157599
-87.6986409799,41.9224340999
-87.68429093,41.71234606
-87.6426300699,41.88139142
-87.7879273399,41.79399635
-87.7242100299,41.74685618
-87.6177165299,41.89328106
-87.87796887,41.8066570299
-87.8386642699,41.7290899099
-87.69912909,41.91215443
-87.62654469,41.90680479
-87.67837088,41.66156669
-87.6328366599,41.904076
-87.6157455799,41.88563535
-87.7898226599,41.7239579
-87.6178497076,41.8906207492
-87.5981113314,41.7949362573
-87.9017264799,41.8050984099
-87.68434474,41.65989555
-87.8250332399,41.82284199
-87.68468029,41.91261268
-87.79606737,41.85564269
-87.6654154799,41.93793137
-87.6305554,41.8695025199
-87.6559066699,41.89564759
-87.6902693499,41.89571947
-87.62118429,41.8082433
-87.81444037,41.88010483
-87.76506403,41.84824307
-87.7034748899,41.9128809899
-87.6472130399,41.87872645
-87.82613768,41.88576579
-87.6427666999,41.93768129
-87.6276167399,41.89488474
-87.7157491199,41.95139434
-87.78210248,41.77495932
-87.64279661,41.9237107399
-87.61870713,41.8926432
-87.8699743199,41.85900789
-87.6423196899,41.89468671
-87.77431287,41.8292596
-87.60116152,41.7850235499
-87.69388639,41.92969655
-87.7940380299,41.8749952
-87.59175005,41.7987685599
-87.7099083399,41.7050277
-87.68960891,41.96040879
-87.78117706,41.88100284
-87.6605939699,41.88214947
-87.8144590999,41.83455147
-87.66677199,41.7111579299
-87.62858946,41.88320359
-87.7740561962,41.7187171691
-87.6565563999,41.9473022999
-87.67946163,41.71468773
-87.86047976,41.8371677399
-87.6367508499,41.88089697
-87.64188253,41.9279609399
-87.82028544,41.90613761
-87.65529979,41.8700990999
-87.63303643,41.9052222899
-87.6428716,41.9227960699
-87.6323287799,41.8811141699
-87.67640527,41.85037134
-87.75112201,41.84022092
-87.68524567,41.9135256699
-87.6476714899,41.92990857
-87.7118121999,41.61458624
-87.8708998099,41.80865619
-87.6513608399,41.9310253299
-87.6419466733,41.8818173917
-87.6286225399,41.89006589
-87.6164978742,41.8845924506
-87.6164978742,41.8845924506
-87.7178554099,41.9553851599
-87.6524546899,41.8867256099
-87.62391963,41.8568657
-87.6281034699,41.8543523
-87.70738925,41.9305273
-87.5891826299,41.8021769699
-87.6086947299,41.8203385799
-87.6313465833,41.8719955508
-87.7140264599,41.93013491
-87.6450551599,41.9364946099
-87.6797213699,41.9037337099
-87.6572689999,41.919752
-87.7179174999,41.91483215
-87.5839475199,41.7961573899
-87.7002903799,41.6842657799
-87.87846759,41.81825742
-87.6784133,41.7201378299
-87.71304231,41.9219196399
-87.6305955648,41.8703597621
-87.6414999699,41.8958056
-87.6928130499,41.91571557
-87.6516038099,41.95118707
-87.65033038,41.90856883
-87.69615211,41.82825229
-87.67534369,41.94506977
-87.6948958199,41.7890098299
-87.6164978742,41.8845924506
-87.6775274099,41.6921597899
-87.6362523436,41.9332641065
-87.6784871899,41.94524365
-87.67022916,41.90331694
-87.6747389899,41.90033683
-87.6298463499,41.88070467
-87.6491065099,41.8933787499
-87.64147739,41.93068326
-87.6432560199,41.88679332
-87.7049788799,41.93309149
-87.64345425,41.9387121199
-87.62792591,41.8881712299
-87.59641482,41.7904363
-87.8339827899,41.7542523099
-87.6908494399,41.77519826
-87.67112883,41.9011494299
-87.9479648599,41.88819466
-87.94541137,41.8701555199
-87.6483847399,41.87702832
-87.9293032,41.90470315
-87.66576471,41.92655715
-87.6508235999,41.88025769
-87.9043931199,41.81757429
-87.63938632,41.93516933
-87.6487730799,41.8907326699
-87.7116307999,41.72081919
-87.6462263699,41.83616011
-87.6330527599,41.91015557
-87.6458848799,41.9455823099
-87.66030354,41.68192444
-87.65152632,41.94270186
-87.6426172256,41.8806851011
-87.7886995,41.72670062
-87.6403926299,41.94122361
-87.6470773799,41.82868441
-87.9086062199,41.80960512
-87.6246196031,41.8824200736
-87.63824474,41.93939231
-87.6883886899,41.81863869
-87.6550706099,41.93264362
-87.6271311699,41.88878281
-87.68215068,41.9550653
-87.6387923955,41.8856454637
-87.66764254,41.91147642
-87.62081786,41.8615885299
-87.6662639999,41.95434145
-87.6301799499,41.85620574
-87.6509207299,41.8829816499
-87.85921389,41.8371982399
-87.67303295,41.7292199999
-87.82026614,41.84035703
-87.64298261,41.88444185
-87.6446063799,41.90123992
-87.71774098,41.9514265999
-87.88661604,41.81172173
-87.77351833,41.8444224899
-87.7182645099,41.7940787599
-87.6340353599,41.8355908099
-87.74487084,41.6762870299
-87.88785303,41.8047258599
-87.5512918,41.7311491999
-87.64291237,41.88871524
-87.6815380599,41.88099142
-87.6516414999,41.8383992699
-87.76577955,41.8300883
-87.7020338399,41.78283228
-87.6323041319,41.8785043367
-87.8702128399,41.8313351899
-87.88673506,41.8504629999
-87.71392394,41.7172361499
-87.76667005,41.86395832
-87.6696190237,41.8410842534
-87.74490833,41.67259344
-87.6307563,41.8948412
-87.6285004599,41.8678098099
-87.7904916199,41.7988196399
-87.81357952,41.73246212
-87.7752335499,41.86136821
-87.7699529599,41.8482949599
-87.6176718699,41.89109538
-87.67885884,41.9582092799
-87.80169995,41.83334645
-87.94580568,41.87842006
-87.82264677,41.7426738099
-87.65380602,41.9316657899
-87.79399621,41.8174393899
-87.63220015,41.9121868499
-87.8390698399,41.7354887999
-87.66808204,41.9274371899
-87.6794027699,41.9184868099
-87.77901667,41.82229771
-87.7251977699,41.79321059
-87.7520459699,41.8645982
-87.80558379,41.90374887
-87.8037209,41.8860489699
-87.6592439899,41.8915183299
-87.619048655,41.8925921197
-87.77997474,41.8942726
-87.7016937799,41.9164548899
-87.62792591,41.8881712299
-87.64291237,41.88871524
-87.9569382899,41.88542299
-87.6280371299,41.89121638
-87.6293827199,41.8991183799
-87.77323071,41.6693921099
-87.79272853,41.7913657699
-87.70779296,41.85606267
-87.6476951399,41.93396233
-87.8159049599,41.83593694
-87.7936487799,41.90328721
-87.68862554,41.6949047
-87.9528996199,41.90347785
-87.80563961,41.87111997
-87.6190041299,41.8895257499
-87.7818713399,41.8775065199
-87.66572299,41.9257065299
-87.77298322,41.8256496099
-87.6585486999,41.92838385
-87.8583054599,41.8310617799
-87.68256023,41.9195754799
-87.6696187799,41.8541082899
-87.79269942,41.7325492499
-87.6435643399,41.9267509499
-87.82231597,41.83086345
-87.72163998,41.9199697099
-87.70683262,41.8226638499
-87.6252807,41.8859753899
-87.7720237599,41.74513056
-87.6164978742,41.8845924506
-87.9267175399,41.8872244499
-87.6224545099,41.8909283899
-87.8868328899,41.7583641
-87.8530995899,41.86601035
-87.64483823,41.9165305399
-87.6345036099,41.9048001999
-87.65855652,41.8995687999
-87.5908514999,41.7878942099
-87.62405373,41.86598377
-87.6509207299,41.8829816499
-87.62544542,41.90160927
-87.6675612599,41.95592648
-87.7229788399,41.78376372
-87.6418386999,41.9376994799
-87.70900324,41.92020292
-87.77924831,41.6708936799
-87.7805526599,41.83234541
-87.69250504,41.9002545299
-87.75312787,41.73821404
-87.5918863499,41.8050779699
-87.7092633599,41.95485911
-87.8888132999,41.88115117
